customer_id,date,amount
C0019,2025-09-16,93.13
C0499,2025-06-16,16.82
C0573,2025-10-05,65.78
C0908,2025-10-10,39.63
C0532,2025-03-19,86.75
C0600,2025-04-07,46.79
C0764,2025-06-17,98.65
C0893,2025-07-15,69.91
C0178,2025-11-21,11.02
C0618,2025-06-14,46.05
C0342,2025-03-16,16.66
C0257,2025-11-24,82.25
C0243,2025-10-30,81.0
C0627,2025-08-11,57.92
C0379,2025-04-20,61.08
C0826,2025-06-23,155.74
C0252,2026-01-06,34.02
C0601,2025-03-27,107.51
C0347,2025-12-02,17.02
C0382,2025-11-04,21.54
C0366,2025-05-02,21.84
C0437,2025-12-30,70.91
C0917,2026-01-19,126.97
C0574,2025-10-09,58.31
C0398,2025-09-30,38.26
C0690,2025-08-05,41.04
C0584,2025-02-14,41.05
C0057,2025-09-03,96.18
C0940,2025-07-20,19.91
C0247,2025-09-03,182.21
C0031,2025-03-16,75.69
C0584,2025-12-21,15.16
C0821,2025-10-27,12.53
C0841,2025-04-12,49.75
C0780,2025-06-05,29.08
C0235,2025-03-10,47.84
C0454,2025-03-28,18.63
C0704,2025-02-21,17.11
C0948,2025-04-18,40.2
C0213,2026-01-11,39.65
C0348,2025-12-31,58.16
C0726,2025-04-03,42.32
C0991,2025-11-10,56.79
C0466,2025-05-07,41.63
C0610,2025-03-11,26.24
C0920,2025-09-12,18.75
C0243,2025-02-15,29.58
C0472,2026-01-06,105.71
C0734,2025-04-30,65.56
C0604,2025-08-08,27.23
C0364,2025-07-26,166.46
C0877,2025-11-04,170.0
C0740,2025-10-20,13.34
C0676,2026-01-21,32.14
C0221,2025-11-28,167.14
C0437,2025-07-17,104.85
C0381,2025-02-11,40.3
C0500,2025-06-11,10.19
C0565,2025-02-15,45.64
C0550,2025-08-03,39.75
C0755,2025-11-24,31.56
C0727,2025-09-04,17.17
C0308,2025-10-07,29.15
C0875,2025-08-24,78.5
C0736,2025-08-13,42.04
C0764,2025-05-04,129.23
C0454,2025-05-31,86.47
C0680,2025-03-20,69.86
C0589,2025-07-07,112.59
C0205,2025-10-10,72.37
C0949,2025-02-05,25.48
C0032,2025-02-25,24.17
C0387,2025-09-13,11.12
C0475,2025-08-28,36.72
C0318,2025-11-07,21.59
C0617,2026-01-11,36.91
C0701,2025-03-13,68.42
C0942,2025-06-19,107.83
C0654,2025-04-18,26.32
C0719,2026-01-07,60.56
C0243,2025-03-24,135.06
C0440,2025-03-25,77.15
C0826,2025-04-26,167.11
C0008,2025-08-31,67.85
C0552,2025-07-29,91.37
C0699,2025-09-30,24.56
C0231,2025-07-02,57.25
C0115,2025-12-05,22.43
C0018,2025-10-27,39.31
C0813,2025-08-08,113.28
C0605,2025-09-03,46.97
C0999,2025-11-27,34.87
C0813,2025-04-15,15.85
C0024,2025-02-12,29.03
C0347,2025-07-19,17.35
C0712,2025-04-14,14.52
C0573,2025-09-30,149.5
C0155,2025-10-12,200.82
C0068,2026-01-07,50.55
C0391,2025-10-14,37.63
C0847,2025-05-03,26.47
C0970,2025-10-01,18.32
C0187,2025-10-17,10.02
C0373,2025-03-29,133.81
C0125,2025-12-31,20.26
C0178,2025-06-16,72.34
C0170,2025-03-08,29.23
C0560,2025-03-26,43.02
C0099,2025-02-12,103.6
C0179,2025-12-26,37.62
C0469,2025-03-06,37.79
C0026,2025-02-05,39.36
C0516,2025-02-18,66.98
C0488,2025-02-22,130.15
C0757,2025-03-12,87.41
C0185,2025-03-11,29.57
C0317,2025-12-18,166.03
C0546,2025-04-14,64.19
C0916,2025-08-13,16.82
C0088,2025-09-20,55.17
C0804,2025-03-07,94.6
C0655,2025-09-06,15.03
C0143,2026-01-12,14.77
C0382,2025-03-18,36.65
C0014,2025-11-22,66.9
C0527,2025-09-19,55.03
C0027,2025-05-01,64.55
C0052,2025-12-13,178.21
C0569,2025-05-28,88.52
C0043,2025-06-12,14.12
C0260,2025-08-13,28.89
C0255,2025-09-05,34.98
C0502,2025-10-10,25.64
C0707,2025-09-27,13.62
C0299,2025-09-30,19.49
C0453,2025-08-28,22.15
C0594,2025-04-21,28.75
C0612,2025-10-11,10.94
C0913,2025-04-01,17.42
C0802,2025-05-13,89.86
C0015,2025-07-22,28.53
C0412,2025-10-14,76.74
C0856,2025-07-06,63.28
C0813,2025-10-06,141.22
C0193,2025-02-06,32.85
C0065,2025-11-06,44.37
C0794,2025-11-03,96.66
C0328,2025-09-02,36.21
C0399,2025-05-13,43.48
C0330,2025-06-25,33.07
C0599,2025-12-03,37.54
C0770,2025-12-08,126.59
C0462,2025-04-10,208.51
C0410,2025-02-24,45.82
C0686,2025-10-08,286.23
C0107,2025-09-05,44.91
C0883,2025-06-23,11.03
C0546,2025-05-04,26.22
C0828,2025-09-16,38.15
C0246,2025-05-19,23.73
C0477,2025-07-13,36.32
C0803,2025-05-15,50.56
C0851,2025-06-20,119.07
C0090,2025-10-06,33.79
C0224,2025-05-09,49.55
C0457,2025-05-06,28.26
C0816,2025-08-15,54.41
C0250,2025-06-17,62.66
C0044,2025-08-02,22.92
C0078,2025-09-11,33.22
C0253,2025-06-09,48.52
C0887,2025-06-21,163.23
C0706,2025-03-04,192.06
C0275,2025-08-03,124.54
C0243,2025-10-19,172.24
C0963,2025-07-13,19.42
C0087,2025-02-20,11.29
C0467,2025-02-25,22.49
C0175,2025-02-01,49.47
C0579,2025-06-12,19.34
C0543,2025-04-12,55.06
C0849,2025-07-03,35.44
C0599,2025-02-17,350.59
C0555,2025-11-30,54.03
C0260,2025-02-19,14.55
C0101,2025-03-08,20.42
C0300,2025-07-17,63.69
C0908,2025-06-07,10.61
C0074,2026-01-05,56.54
C0579,2025-09-21,132.39
C0332,2025-09-12,40.76
C0233,2025-10-21,59.38
C0102,2025-08-30,78.96
C0973,2025-04-29,109.59
C0086,2025-09-07,22.08
C0613,2025-09-11,45.27
C0482,2025-10-05,99.47
C0739,2026-01-25,103.72
C0999,2025-03-02,11.61
C0988,2025-07-12,125.46
C0292,2025-12-31,67.4
C0898,2025-11-11,74.85
C0286,2025-08-20,99.25
C0819,2025-05-29,64.79
C0664,2025-06-29,63.55
C0907,2025-02-10,18.3
C0586,2025-10-11,45.69
C0788,2025-12-22,26.54
C0590,2025-11-08,39.71
C0043,2025-02-05,37.77
C0623,2025-11-15,37.13
C0766,2025-02-12,12.77
C0115,2025-12-14,58.05
C0932,2025-12-19,16.6
C0175,2026-01-02,57.04
C0997,2025-12-28,99.22
C0054,2025-04-05,23.1
C0632,2025-08-07,21.78
C0304,2025-03-16,16.03
C0158,2026-01-11,24.6
C0884,2025-09-20,91.51
C0257,2025-07-12,16.8
C0558,2025-03-16,24.7
C0487,2025-03-28,50.62
C0524,2025-08-08,157.57
C0821,2025-06-21,191.89
C0585,2025-07-21,84.11
C0940,2026-01-25,93.56
C0116,2025-02-23,18.93
C0541,2025-02-16,40.1
C0791,2025-05-25,16.22
C0991,2025-12-03,16.03
C0186,2025-10-16,177.08
C0160,2026-01-21,59.38
C0256,2025-07-27,29.54
C0632,2025-08-10,44.69
C0210,2025-01-29,18.59
C0221,2025-08-27,43.93
C0774,2026-01-27,17.94
C0374,2025-05-18,79.88
C0020,2025-02-11,83.02
C0808,2025-03-03,16.56
C0813,2025-08-15,35.7
C0155,2025-04-16,31.25
C0289,2025-03-02,71.78
C0879,2025-02-04,53.03
C0963,2025-02-21,256.71
C0880,2025-09-01,13.75
C0054,2025-11-18,27.96
C0203,2025-11-12,29.95
C0198,2025-09-01,25.2
C0896,2025-12-26,63.27
C0166,2025-12-12,85.7
C0365,2025-05-11,28.47
C0845,2025-05-12,136.41
C0817,2025-07-16,52.61
C0418,2026-01-19,23.85
C0537,2025-08-10,10.96
C0402,2025-02-02,145.24
C0786,2025-10-09,38.9
C0661,2025-10-21,136.36
C0342,2025-02-10,11.47
C0265,2025-04-26,42.87
C0046,2025-05-27,37.24
C0447,2025-09-05,15.53
C0606,2025-10-06,94.94
C0744,2025-03-15,57.81
C0558,2025-02-11,99.39
C0840,2025-01-31,40.08
C0157,2026-01-06,60.72
C0511,2025-12-27,22.7
C0114,2025-12-25,51.07
C0715,2025-12-09,88.86
C0303,2025-05-03,19.29
C0334,2025-05-21,145.32
C0857,2025-11-13,132.76
C0847,2025-02-13,32.02
C0376,2025-09-15,13.14
C0217,2025-10-15,15.25
C0196,2025-05-03,104.45
C0231,2025-02-06,44.94
C0200,2025-12-28,152.57
C0021,2025-12-05,29.66
C0898,2025-06-18,30.66
C0900,2025-04-22,32.59
C0560,2025-04-16,60.81
C0648,2025-06-17,50.34
C0282,2025-03-19,75.89
C0360,2025-10-25,91.74
C0640,2025-05-12,98.8
C0849,2025-09-02,193.8
C0780,2025-09-26,76.4
C0940,2025-09-25,109.06
C0827,2025-11-17,62.92
C0505,2025-07-13,73.91
C0762,2025-04-25,54.88
C0985,2025-11-03,32.07
C0491,2025-06-18,22.9
C0226,2025-04-01,21.54
C0306,2025-10-09,89.71
C0776,2025-08-05,68.01
C0737,2025-03-03,80.49
C0228,2025-08-04,16.08
C0430,2025-02-19,93.07
C0173,2025-07-26,86.05
C0351,2025-02-10,24.1
C0084,2025-12-12,96.89
C0280,2026-01-17,51.6
C0293,2025-04-06,11.35
C0598,2025-06-10,22.06
C0855,2025-10-07,20.66
C0379,2025-08-17,63.15
C0949,2025-04-27,64.17
C0981,2025-06-14,76.64
C0678,2025-06-27,13.45
C0945,2025-04-06,55.38
C0321,2025-12-04,14.15
C0532,2025-11-13,50.41
C0612,2025-10-07,73.73
C0647,2025-07-20,80.3
C0217,2025-08-24,40.41
C0799,2025-10-11,33.38
C0991,2025-04-16,100.31
C0608,2025-11-30,45.93
C0931,2025-07-26,66.94
C0132,2026-01-06,59.03
C0319,2025-12-26,161.58
C0621,2025-10-28,33.41
C0180,2025-03-27,12.42
C0591,2025-03-30,68.51
C0719,2025-03-03,50.96
C0496,2025-02-17,18.81
C0069,2025-08-31,81.5
C0888,2025-08-22,40.65
C0595,2025-10-24,14.72
C0454,2025-08-03,57.96
C0350,2025-05-18,27.3
C0650,2025-03-20,89.19
C0476,2025-04-25,48.13
C0979,2025-03-11,113.01
C0738,2025-08-12,92.5
C0062,2025-10-18,16.68
C0711,2025-07-25,26.53
C0410,2025-10-01,51.09
C0317,2025-02-17,46.76
C0818,2025-10-01,103.58
C0909,2025-02-07,218.81
C0926,2025-10-19,38.08
C0274,2025-08-10,36.98
C0265,2025-12-04,35.31
C0862,2026-01-19,249.57
C0264,2025-06-15,28.39
C0875,2025-09-27,101.56
C0168,2025-05-27,27.31
C0757,2026-01-15,22.96
C0574,2025-03-15,21.23
C0807,2025-03-22,93.52
C0959,2025-04-18,45.1
C0487,2025-12-20,24.61
C0141,2025-05-16,11.55
C0777,2025-11-14,25.48
C0413,2025-07-12,15.65
C0371,2025-12-14,100.42
C0290,2025-10-23,82.04
C0255,2026-01-16,21.44
C0855,2026-01-21,41.73
C0370,2025-09-12,80.31
C0826,2025-05-26,205.39
C0352,2025-09-28,57.36
C0640,2025-06-01,13.68
C0822,2025-06-29,113.5
C0469,2025-05-24,27.05
C0251,2025-06-27,33.76
C0120,2025-04-08,88.51
C0099,2025-07-14,72.97
C0838,2025-01-30,143.34
C0365,2025-04-03,38.35
C0633,2025-05-17,25.44
C0434,2025-05-01,91.17
C0943,2025-05-20,29.72
C0816,2026-01-07,56.17
C0403,2025-06-13,49.99
C0303,2025-10-13,35.35
C0478,2025-07-14,122.72
C0961,2025-07-13,173.2
C0138,2026-01-09,71.86
C0916,2025-08-25,24.03
C0133,2025-08-04,46.78
C0308,2025-06-15,84.94
C0097,2025-07-18,64.08
C0242,2025-11-28,42.82
C0402,2026-01-23,35.95
C0762,2026-01-25,173.04
C0370,2025-02-18,76.2
C0899,2025-05-03,45.48
C0229,2025-06-02,99.83
C0999,2025-09-21,60.3
C0788,2026-01-16,61.2
C0843,2025-06-02,144.89
C0261,2025-09-02,63.87
C0805,2025-07-09,129.83
C0402,2025-10-30,30.29
C0273,2025-08-04,44.31
C0042,2025-05-15,31.42
C0365,2025-12-03,25.46
C0901,2025-02-21,11.62
C0491,2025-10-28,26.0
C0003,2025-09-03,54.62
C0432,2025-06-13,10.43
C0515,2025-08-09,20.63
C0873,2025-05-26,20.0
C0952,2025-03-03,40.76
C0120,2025-05-23,22.87
C0937,2025-12-27,217.52
C0512,2025-03-16,41.72
C0959,2025-07-27,102.63
C0377,2025-06-03,21.54
C0248,2025-06-17,48.58
C0176,2025-12-17,45.22
C0586,2026-01-14,114.71
C0804,2025-05-20,45.89
C0369,2025-05-18,44.77
C0382,2025-04-24,88.49
C0460,2025-12-19,50.47
C0929,2026-01-18,59.9
C0459,2025-05-20,29.15
C0291,2026-01-02,24.18
C0950,2025-05-17,60.33
C0490,2026-01-18,34.92
C0717,2025-12-06,96.51
C0659,2025-10-23,46.78
C0256,2025-09-04,76.75
C0362,2025-10-14,16.54
C0156,2025-06-28,40.27
C0938,2025-05-15,18.37
C0788,2026-01-15,44.28
C0277,2025-09-21,30.38
C0013,2026-01-05,69.97
C0214,2025-06-23,39.71
C0637,2025-05-18,25.64
C0526,2026-01-10,12.16
C0636,2025-11-03,24.29
C0636,2025-02-27,29.82
C0212,2025-03-07,19.26
C0729,2026-01-23,16.95
C0215,2025-09-06,45.36
C0259,2025-10-21,60.16
C0976,2025-06-05,87.16
C0688,2025-06-10,167.69
C0506,2025-02-11,22.4
C0584,2025-04-07,81.03
C0016,2025-12-28,73.55
C0617,2025-06-09,27.14
C0248,2025-10-28,11.2
C0838,2025-12-30,37.06
C0550,2026-01-20,73.92
C0633,2025-03-17,103.64
C0036,2025-02-01,95.82
C0554,2025-10-10,22.52
C0749,2025-07-21,41.49
C0929,2025-11-01,39.42
C0502,2025-04-07,114.26
C0742,2025-04-05,153.61
C0484,2025-03-05,88.32
C0149,2025-02-24,30.83
C0248,2025-05-09,19.89
C0384,2025-11-06,44.01
C0278,2025-02-14,35.31
C0580,2025-06-05,31.35
C0608,2025-01-29,32.93
C0180,2025-07-28,43.96
C0831,2025-12-31,157.38
C0941,2025-02-24,24.38
C0091,2026-01-05,44.54
C0005,2025-04-20,41.03
C0118,2025-04-19,199.42
C0115,2025-10-18,19.82
C0422,2025-08-23,69.48
C0112,2025-03-12,47.76
C0640,2025-08-01,33.03
C0221,2026-01-15,19.57
C0070,2025-04-08,40.9
C0644,2025-03-25,48.99
C0601,2025-06-14,81.72
C0218,2025-07-23,332.56
C0612,2025-06-06,29.63
C0246,2025-06-21,36.1
C0459,2025-09-03,22.97
C0567,2025-10-12,27.52
C0565,2025-12-23,100.24
C0876,2025-06-27,106.33
C0945,2025-11-22,46.71
C0723,2025-02-22,37.17
C0664,2025-02-21,26.76
C0467,2025-04-04,91.89
C0928,2025-05-14,53.54
C0688,2025-03-08,20.65
C0879,2025-05-12,113.43
C0520,2025-11-06,51.52
C0947,2025-05-18,137.95
C0749,2026-01-19,11.5
C0115,2025-07-02,225.06
C0679,2025-12-15,57.68
C0071,2025-02-04,131.8
C0067,2025-06-15,30.71
C0213,2025-07-28,53.38
C0863,2025-04-25,14.95
C0248,2025-08-30,26.87
C0638,2025-02-01,43.5
C0176,2025-08-27,68.07
C0603,2025-10-14,51.04
C0081,2025-06-15,10.63
C0350,2025-06-03,27.63
C0868,2025-12-03,55.4
C0460,2026-01-08,70.49
C0020,2025-03-18,15.85
C0541,2025-03-17,13.68
C0003,2025-10-13,25.35
C0358,2025-06-11,46.43
C0133,2025-12-06,49.82
C0895,2025-03-01,35.68
C0414,2025-02-22,85.07
C0571,2025-08-29,102.96
C0826,2025-10-31,98.21
C0722,2025-03-26,64.18
C0566,2025-08-25,25.26
C0342,2025-11-17,69.61
C0764,2025-11-28,40.47
C0006,2025-08-07,23.56
C0279,2026-01-03,10.72
C0556,2025-05-13,51.35
C0754,2025-07-28,18.18
C0377,2025-11-16,119.27
C0214,2025-06-27,38.81
C0120,2025-10-08,24.8
C0409,2025-02-28,112.5
C0593,2025-11-13,30.91
C0746,2025-03-05,76.52
C0324,2026-01-09,93.88
C0521,2025-02-27,140.04
C0004,2025-12-19,45.89
C0535,2025-02-13,41.28
C0584,2025-11-28,117.71
C0503,2025-09-15,55.05
C0389,2025-08-24,35.24
C0065,2025-10-20,33.39
C0378,2025-07-22,65.58
C0476,2025-10-21,10.39
C0816,2025-07-10,15.62
C0367,2025-09-23,20.31
C0016,2025-12-03,32.57
C0511,2025-10-31,12.22
C0581,2025-11-25,19.87
C0766,2025-11-19,21.77
C0619,2025-11-19,41.25
C0680,2025-10-06,76.59
C0752,2025-02-09,49.42
C0878,2025-11-18,19.89
C0078,2025-04-03,27.0
C0869,2025-11-24,49.32
C0077,2025-03-17,13.95
C0895,2025-08-25,58.88
C0971,2025-04-22,41.69
C0304,2025-05-24,29.46
C0428,2025-03-16,149.93
C0091,2025-03-22,32.58
C0589,2025-08-20,202.99
C0002,2026-01-20,32.12
C0802,2025-03-27,145.46
C0493,2025-07-04,103.12
C0944,2025-11-13,39.07
C0329,2025-04-16,84.47
C0999,2025-11-28,54.97
C0979,2025-07-11,31.23
C0375,2025-09-05,41.66
C0722,2025-08-04,15.68
C0215,2025-04-24,39.97
C0844,2025-11-20,15.16
C0065,2025-06-23,28.55
C0382,2025-04-04,24.28
C0865,2025-05-02,45.38
C0434,2026-01-04,116.74
C0212,2025-02-05,53.64
C0268,2025-06-26,64.12
C0603,2025-09-21,10.54
C0410,2026-01-19,44.28
C0699,2025-10-26,35.72
C0523,2025-03-24,13.17
C0991,2025-07-19,33.91
C0662,2026-01-25,73.28
C0209,2025-11-10,12.61
C0186,2025-03-31,26.03
C0134,2025-12-17,17.8
C0213,2025-02-15,37.33
C0572,2025-04-26,45.74
C0068,2025-11-02,82.87
C0109,2025-04-12,39.52
C0262,2025-10-29,35.28
C0237,2025-08-31,33.54
C0378,2025-06-26,31.01
C0376,2025-05-15,35.42
C0009,2025-08-12,84.03
C0893,2025-05-26,12.24
C0061,2025-12-29,94.05
C0563,2025-03-21,21.49
C0008,2025-03-14,24.14
C0796,2025-05-15,188.64
C0930,2025-12-31,71.27
C0062,2025-11-06,74.06
C0551,2025-11-01,26.34
C0115,2025-07-23,134.96
C0997,2025-07-10,91.22
C0688,2025-12-31,12.44
C0173,2025-10-30,102.73
C0322,2025-04-04,64.65
C0599,2025-04-05,90.67
C0934,2025-08-21,56.19
C0936,2025-07-25,88.44
C0344,2025-02-14,65.12
C0962,2025-07-19,45.45
C0194,2025-06-26,36.92
C0035,2025-02-26,54.56
C0053,2025-11-03,45.8
C0076,2025-07-23,22.74
C0117,2025-11-04,51.36
C0746,2025-10-07,134.72
C0451,2025-12-16,25.77
C0073,2025-12-24,112.16
C0899,2025-09-18,55.85
C0497,2025-08-22,12.9
C0044,2025-04-29,53.25
C0470,2025-05-01,53.11
C0454,2025-04-21,34.55
C0794,2025-02-18,37.67
C0130,2025-07-22,46.0
C0795,2025-04-09,42.36
C0607,2025-11-03,73.94
C0644,2025-10-31,11.04
C0003,2025-09-09,27.69
C0899,2025-04-28,26.06
C0547,2025-02-11,63.91
C0431,2025-11-30,82.87
C0410,2025-01-31,125.25
C0452,2025-07-11,16.08
C0769,2026-01-23,21.58
C0391,2025-05-24,72.87
C0395,2025-06-19,19.47
C0046,2025-12-26,39.97
C0010,2025-06-29,50.47
C0530,2025-04-24,108.19
C0742,2025-06-05,22.84
C0909,2025-07-25,44.54
C0853,2025-12-01,25.86
C0356,2025-11-05,73.37
C0526,2025-09-22,41.03
C0050,2025-10-16,25.1
C0709,2025-10-07,96.03
C0825,2025-02-23,20.3
C0060,2026-01-19,17.45
C0003,2025-04-01,41.71
C0958,2025-09-14,78.57
C0530,2025-04-18,67.98
C0485,2025-12-23,28.68
C0126,2025-10-10,10.47
C0324,2025-08-20,105.49
C0217,2025-09-30,25.42
C0298,2025-12-14,88.62
C0511,2025-08-21,143.7
C0332,2025-07-12,62.13
C0642,2025-09-12,85.61
C0451,2025-08-12,220.89
C0979,2025-12-12,249.41
C0272,2025-02-06,52.84
C0201,2025-03-28,17.94
C0652,2025-05-27,157.33
C0834,2025-12-25,22.08
C0695,2025-06-11,80.41
C0935,2026-01-18,42.39
C0625,2025-05-15,25.83
C0629,2025-05-28,88.95
C0415,2025-08-26,48.56
C0103,2025-06-01,35.47
C0891,2026-01-19,32.73
C0428,2025-12-08,38.25
C0889,2026-01-11,15.02
C0105,2025-02-24,11.68
C0769,2025-10-28,14.1
C0340,2025-11-25,53.92
C0544,2025-03-14,43.48
C0596,2025-07-13,111.61
C0761,2025-10-16,36.78
C0676,2025-12-15,86.83
C0222,2025-06-29,17.01
C0462,2025-09-02,51.04
C0202,2025-06-12,59.07
C0708,2025-03-12,25.03
C0504,2025-06-19,11.63
C0736,2025-02-24,27.36
C0165,2025-08-31,82.38
C0665,2025-04-05,44.83
C0874,2025-09-13,62.3
C0349,2025-12-24,109.34
C0246,2025-10-27,269.7
C0669,2025-05-24,116.92
C0442,2025-07-19,35.38
C0961,2025-09-25,10.61
C0591,2025-05-11,73.44
C0517,2025-05-14,134.1
C0612,2025-09-23,18.44
C0400,2025-04-24,16.3
C0336,2025-03-20,87.38
C0174,2025-05-14,71.94
C0076,2025-12-10,36.11
C0081,2026-01-24,32.92
C0755,2025-08-01,45.04
C0071,2026-01-05,47.49
C0652,2025-04-09,101.16
C0591,2025-06-26,14.09
C0456,2025-06-04,30.18
C0966,2026-01-20,32.82
C0774,2025-09-29,201.58
C0103,2025-03-06,37.92
C0520,2025-09-16,130.84
C0296,2025-05-15,26.85
C0530,2025-12-07,25.28
C0288,2025-08-10,25.17
C0215,2025-11-05,37.1
C0459,2025-11-13,76.29
C0158,2025-05-12,51.71
C0639,2025-08-30,147.56
C0808,2025-07-26,65.95
C0474,2025-02-28,91.45
C0063,2025-03-17,27.54
C0061,2025-12-28,242.99
C0411,2025-11-08,78.97
C0692,2025-10-27,183.56
C0733,2025-11-06,98.87
C0077,2025-07-11,36.75
C0462,2025-12-01,36.49
C0122,2025-08-01,31.04
C0963,2025-10-05,130.55
C0372,2025-06-21,53.35
C0992,2025-03-25,10.93
C0464,2025-07-13,80.17
C0670,2025-10-04,18.12
C0078,2025-02-19,157.67
C0764,2025-02-12,38.45
C0672,2025-08-21,111.97
C0680,2026-01-16,57.61
C0186,2026-01-10,14.82
C0668,2026-01-17,390.57
C0553,2025-03-17,121.96
C0620,2025-07-08,15.44
C0128,2025-08-26,10.16
C0767,2025-09-03,42.01
C0557,2025-04-18,113.77
C0557,2025-04-16,149.51
C0861,2025-11-12,10.61
C0116,2025-10-24,27.08
C0335,2025-12-06,30.09
C0694,2025-03-03,45.81
C0386,2025-10-04,45.92
C0410,2025-07-26,34.48
C0852,2026-01-25,19.09
C0724,2025-04-13,77.7
C0445,2025-11-21,23.33
C0493,2026-01-01,52.28
C0646,2025-12-24,49.92
C0422,2025-02-25,51.67
C0493,2025-12-11,28.1
C0626,2025-04-13,51.95
C0059,2025-02-12,13.12
C0677,2025-08-15,20.3
C0035,2025-07-09,98.65
C0799,2025-02-16,31.84
C0852,2026-01-11,38.89
C0913,2025-06-24,56.85
C0675,2025-07-22,27.36
C0256,2025-07-21,14.15
C0419,2026-01-13,157.7
C0367,2025-02-26,128.28
C0785,2025-02-11,123.9
C0818,2025-12-07,35.33
C0872,2025-11-19,33.39
C0548,2025-03-06,132.93
C0923,2025-05-31,145.43
C0494,2025-12-23,150.12
C0083,2025-03-13,12.77
C0569,2025-04-13,70.79
C0465,2025-11-26,30.22
C0267,2025-11-11,10.71
C0246,2025-03-25,23.73
C0021,2025-05-18,25.07
C0410,2025-06-13,147.72
C0444,2025-12-22,10.61
C0763,2026-01-24,26.36
C0716,2025-09-04,21.3
C0992,2025-09-26,195.6
C0770,2025-05-17,147.56
C0794,2025-09-05,21.67
C0581,2025-05-05,83.48
C0749,2025-02-05,46.62
C0081,2025-05-16,10.58
C0686,2026-01-09,58.8
C0555,2025-08-03,16.2
C0893,2025-03-08,80.77
C0004,2025-05-29,93.01
C0468,2025-07-26,127.05
C0741,2025-10-31,47.22
C0290,2025-05-17,20.4
C0310,2026-01-08,75.05
C0183,2025-12-03,56.89
C0219,2025-08-23,40.14
C0272,2025-08-30,114.93
C0020,2025-04-04,125.06
C0503,2025-06-24,242.17
C0890,2025-12-04,14.54
C0132,2026-01-05,16.91
C0743,2025-09-13,60.12
C0263,2025-06-08,25.0
C0258,2025-09-19,11.07
C0828,2025-02-21,44.36
C0142,2025-07-29,57.38
C0974,2025-04-19,36.96
C0883,2025-08-24,22.5
C0948,2025-11-12,33.26
C0969,2025-11-07,97.99
C0097,2025-08-07,54.47
C0785,2025-03-18,25.65
C0722,2025-05-24,56.68
C0328,2025-12-07,21.87
C0148,2026-01-05,30.86
C0023,2025-05-13,66.23
C0802,2025-11-13,41.04
C0941,2025-06-24,26.76
C0015,2025-05-29,14.95
C0807,2025-09-26,15.41
C0454,2025-11-01,80.18
C0027,2025-01-30,24.34
C0807,2025-12-06,10.77
C0751,2025-02-10,17.86
C0194,2025-03-25,55.91
C0028,2025-12-14,261.81
C0960,2025-07-31,58.9
C0868,2025-03-10,12.01
C0260,2026-01-07,62.36
C0440,2025-07-06,50.31
C0986,2025-12-27,41.68
C0183,2025-08-13,35.34
C0861,2025-10-31,85.67
C0956,2025-07-25,46.62
C0281,2025-12-02,34.83
C0530,2025-11-19,23.74
C0806,2025-03-21,43.66
C0028,2025-10-07,32.8
C0547,2025-08-17,99.76
C0820,2025-06-17,36.51
C0790,2025-10-03,16.71
C0052,2025-04-17,31.12
C0576,2025-02-05,40.59
C0450,2025-10-11,17.54
C0457,2025-08-14,37.62
C0947,2025-02-12,81.91
C0378,2025-04-13,59.26
C0680,2025-05-23,36.46
C0458,2026-01-27,24.41
C0374,2025-09-17,30.25
C0803,2025-12-01,15.08
C0832,2025-05-03,37.48
C0525,2025-06-23,11.09
C0065,2025-09-13,66.97
C0816,2026-01-04,142.45
C0181,2025-04-23,65.01
C0535,2025-05-23,73.04
C0811,2025-05-07,21.9
C0563,2026-01-25,37.88
C0756,2025-07-16,74.17
C0848,2025-09-16,75.16
C0253,2025-03-18,30.11
C0072,2025-10-18,52.24
C0077,2025-03-31,86.64
C0806,2025-06-02,28.92
C0161,2025-02-26,14.78
C0535,2025-05-14,74.57
C0989,2025-07-20,111.23
C0885,2025-11-09,42.03
C0369,2025-10-06,56.73
C0833,2025-05-16,33.87
C0725,2025-11-17,54.47
C0175,2025-05-31,40.05
C0444,2025-11-25,14.38
C0765,2025-06-23,37.16
C0281,2025-11-07,32.7
C0618,2025-11-24,30.5
C0659,2025-10-17,45.66
C0265,2025-08-18,87.4
C0013,2025-11-21,11.01
C0498,2025-04-23,24.58
C0245,2025-11-24,35.78
C0828,2025-02-06,10.59
C0312,2025-11-02,20.18
C0759,2025-09-20,25.81
C0525,2025-12-21,46.13
C0045,2025-12-15,140.33
C0148,2026-01-18,164.36
C0613,2025-05-13,12.78
C0396,2025-05-02,34.24
C0810,2026-01-02,203.79
C0645,2026-01-24,137.7
C0794,2025-05-24,12.49
C0405,2025-01-29,90.57
C0240,2025-03-27,33.48
C0337,2025-02-23,98.28
C0077,2025-09-02,72.45
C0774,2025-02-20,165.63
C0718,2025-12-04,13.06
C0415,2025-06-11,117.33
C0780,2025-03-22,201.45
C0036,2025-02-25,18.38
C0614,2025-10-18,77.06
C0651,2025-11-04,26.37
C0286,2025-10-05,24.96
C0590,2025-11-21,129.32
C0428,2026-01-14,129.44
C0858,2025-04-20,26.51
C0725,2025-03-17,12.75
C0440,2025-03-09,47.98
C0738,2025-05-16,14.19
C0033,2025-02-20,37.47
C0821,2025-03-18,24.64
C0336,2026-01-21,21.14
C0359,2025-04-28,36.73
