customer_id,transaction_date,amount
C0018,2024-08-18,176.27
C0498,2024-05-18,23.65
C0060,2024-09-06,121.56
C0395,2024-09-11,69.27
C0019,2024-02-19,163.5
C0087,2024-03-09,83.58
C0251,2024-05-19,187.31
C0380,2024-06-16,129.82
C0177,2024-10-23,12.05
C0105,2024-05-16,82.09
C0341,2024-02-16,23.32
C0256,2024-10-26,154.5
C0242,2024-10-01,152.01
C0114,2024-07-13,105.83
C0378,2024-03-22,112.15
C0313,2024-05-25,301.48
C0251,2024-12-08,58.03
C0088,2024-02-27,205.03
C0346,2024-11-03,24.03
C0381,2024-10-06,33.08
C0365,2024-04-03,33.69
C0436,2024-12-01,131.83
C0404,2024-12-21,243.94
C0494,2024-03-02,29.49
C0068,2024-09-01,66.53
C0177,2024-07-07,72.07
C0071,2024-01-17,72.1
C0056,2024-08-05,182.36
C0427,2024-06-21,29.82
C0246,2024-08-05,354.43
C0030,2024-02-16,141.39
C0071,2024-11-22,20.32
C0308,2024-09-28,15.05
C0328,2024-03-14,89.5
C0267,2024-05-07,48.16
C0234,2024-02-10,85.69
C0453,2024-02-28,27.26
C0191,2024-01-24,24.23
C0435,2024-03-20,70.4
C0212,2024-12-13,69.3
C0347,2024-12-02,106.32
C0213,2024-03-05,74.64
C0478,2024-10-12,103.58
C0465,2024-04-08,73.27
C0097,2024-02-11,42.48
C0407,2024-08-14,27.51
C0242,2024-01-18,49.15
C0471,2024-12-08,201.42
C0221,2024-04-01,121.12
C0091,2024-07-10,44.46
C0363,2024-06-27,322.92
C0364,2024-10-06,329.99
C0227,2024-09-21,16.67
C0163,2024-12-23,54.29
C0220,2024-10-30,324.27
C0436,2024-06-18,199.7
C0380,2024-01-14,70.6
C0499,2024-05-13,10.37
C0052,2024-01-18,81.28
C0037,2024-07-05,69.51
C0242,2024-10-26,53.12
C0214,2024-08-06,24.33
C0307,2024-09-08,48.3
C0362,2024-07-26,147.0
C0223,2024-07-15,74.09
C0251,2024-04-05,248.46
C0453,2024-05-02,162.93
C0167,2024-02-20,129.72
C0076,2024-06-08,215.19
C0204,2024-09-11,134.74
C0436,2024-01-08,40.96
C0031,2024-01-28,38.34
C0386,2024-08-15,12.24
C0474,2024-07-30,63.43
C0317,2024-10-09,33.17
C0104,2024-12-13,63.82
C0188,2024-02-13,126.83
C0429,2024-05-21,205.67
C0141,2024-03-20,42.64
C0206,2024-12-09,111.12
C0242,2024-02-24,260.12
C0439,2024-02-25,144.3
C0313,2024-03-28,324.23
C0007,2024-08-02,125.71
C0039,2024-06-30,172.73
C0186,2024-09-01,39.12
C0230,2024-06-03,104.51
C0114,2024-11-06,34.86
C0017,2024-09-28,68.63
C0300,2024-07-10,216.56
C0092,2024-08-05,83.93
C0486,2024-10-29,59.75
C0300,2024-03-17,21.7
C0023,2024-01-15,48.05
C0346,2024-06-20,24.7
C0199,2024-03-16,19.04
C0060,2024-09-01,289.0
C0154,2024-09-13,391.64
C0067,2024-12-09,91.11
C0390,2024-09-15,65.25
C0334,2024-04-04,42.94
C0457,2024-09-02,26.65
C0186,2024-09-18,10.04
C0372,2024-02-29,257.63
C0124,2024-12-02,30.52
C0177,2024-05-18,134.69
C0169,2024-02-08,48.47
C0047,2024-02-26,76.05
C0098,2024-01-15,197.21
C0178,2024-11-27,65.23
C0468,2024-02-06,65.58
C0025,2024-01-08,68.72
C0003,2024-01-21,123.96
C0487,2024-01-25,250.3
C0244,2024-02-12,164.81
C0184,2024-02-11,49.14
C0316,2024-11-19,322.06
C0033,2024-03-16,118.38
C0403,2024-07-15,23.65
C0087,2024-08-22,100.35
C0291,2024-02-07,179.2
C0142,2024-08-08,20.06
C0142,2024-12-14,19.55
C0381,2024-02-18,63.31
C0013,2024-10-24,123.8
C0014,2024-08-21,100.07
C0026,2024-04-02,119.11
C0051,2024-11-14,346.42
C0056,2024-04-29,167.04
C0042,2024-05-14,18.25
C0259,2024-07-15,47.77
C0254,2024-08-07,59.95
C0477,2024-09-11,41.28
C0194,2024-08-29,17.24
C0298,2024-09-01,28.97
C0452,2024-07-30,34.31
C0081,2024-03-23,47.5
C0099,2024-09-12,11.88
C0400,2024-03-03,24.84
C0289,2024-04-14,169.72
C0014,2024-06-23,47.06
C0411,2024-09-15,143.49
C0343,2024-06-07,116.55
C0300,2024-09-07,272.44
C0192,2024-01-09,55.7
C0064,2024-10-08,78.73
C0281,2024-10-05,183.31
C0327,2024-08-04,62.43
C0398,2024-04-14,76.95
C0329,2024-05-27,56.15
C0086,2024-11-04,65.09
C0257,2024-11-09,243.18
C0461,2024-03-12,407.02
C0409,2024-01-27,81.64
C0173,2024-09-09,562.47
C0106,2024-08-07,79.83
C0370,2024-05-25,12.06
C0033,2024-04-05,42.44
C0315,2024-08-18,66.3
C0245,2024-04-20,37.45
C0476,2024-06-14,62.64
C0493,2024-10-17,175.54
C0194,2024-12-04,71.07
C0142,2024-04-20,54.34
C0279,2024-11-28,64.15
C0131,2024-01-13,90.63
C0496,2024-04-07,46.53
C0303,2024-07-17,98.82
C0249,2024-05-19,115.32
C0043,2024-07-04,35.85
C0077,2024-08-13,56.44
C0252,2024-05-11,87.04
C0374,2024-05-23,316.45
C0193,2024-02-04,374.13
C0274,2024-07-05,239.08
C0242,2024-09-20,334.47
C0450,2024-06-14,28.84
C0086,2024-01-23,12.58
C0466,2024-01-28,34.98
C0174,2024-01-04,88.94
C0066,2024-05-14,28.68
C0030,2024-03-14,100.13
C0336,2024-06-04,60.89
C0086,2024-01-20,691.18
C0042,2024-11-01,98.06
C0259,2024-01-22,19.1
C0100,2024-02-08,30.83
C0299,2024-06-18,117.38
C0395,2024-05-09,11.21
C0073,2024-12-07,103.08
C0066,2024-08-23,254.77
C0331,2024-08-14,71.53
C0232,2024-09-22,108.75
C0101,2024-08-01,147.91
C0460,2024-03-31,209.18
C0085,2024-08-09,34.16
C0100,2024-08-13,80.54
C0481,2024-09-06,188.94
C0226,2024-12-27,197.45
C0486,2024-02-02,13.21
C0475,2024-06-13,240.93
C0291,2024-12-02,124.8
C0385,2024-10-13,139.71
C0285,2024-07-22,188.49
C0306,2024-04-30,119.58
C0151,2024-05-31,117.1
C0394,2024-01-13,26.6
C0073,2024-09-12,81.39
C0275,2024-11-23,43.08
C0077,2024-10-10,69.42
C0042,2024-01-08,65.53
C0110,2024-10-17,64.26
C0253,2024-01-15,15.54
C0114,2024-11-15,106.09
C0419,2024-11-20,23.19
C0174,2024-12-04,104.09
C0484,2024-11-29,188.44
C0053,2024-03-07,36.2
C0119,2024-07-09,33.56
C0303,2024-02-16,22.05
C0157,2024-12-13,39.2
C0371,2024-08-22,173.02
C0256,2024-06-13,23.6
C0045,2024-02-16,39.4
C0486,2024-02-28,91.25
C0011,2024-07-10,305.14
C0308,2024-05-23,373.79
C0072,2024-06-22,158.23
C0427,2024-12-27,177.12
C0115,2024-01-26,27.86
C0028,2024-01-19,70.2
C0278,2024-04-26,22.45
C0478,2024-11-04,22.06
C0185,2024-09-17,344.17
C0159,2024-12-23,108.77
C0255,2024-06-28,49.08
C0119,2024-07-12,79.38
C0209,2024-01-01,27.18
C0220,2024-07-29,77.86
C0261,2024-12-29,25.89
C0373,2024-04-19,149.76
C0019,2024-01-14,156.04
C0295,2024-02-03,23.11
C0300,2024-07-17,61.41
C0154,2024-03-18,52.51
C0288,2024-02-02,133.55
C0366,2024-01-07,96.05
C0450,2024-01-24,503.42
C0367,2024-08-03,17.51
C0053,2024-10-20,45.93
C0202,2024-10-14,49.9
C0197,2024-08-03,40.4
C0383,2024-11-27,116.54
C0165,2024-11-13,161.39
C0364,2024-04-12,46.93
C0332,2024-04-13,262.82
C0304,2024-06-17,95.21
C0417,2024-12-21,37.7
C0024,2024-07-12,11.92
C0401,2024-01-05,280.48
C0273,2024-09-10,67.81
C0148,2024-09-22,262.72
C0341,2024-01-13,12.94
C0264,2024-03-28,75.75
C0045,2024-04-28,64.49
C0446,2024-08-07,21.07
C0093,2024-09-07,179.88
C0231,2024-02-15,105.61
C0045,2024-01-14,188.79
C0327,2024-01-03,70.16
C0156,2024-12-08,111.44
C0332,2024-11-27,121.33
C0388,2024-11-26,92.14
C0202,2024-11-10,167.71
C0302,2024-04-04,28.58
C0333,2024-04-22,280.64
C0344,2024-10-15,255.52
C0334,2024-01-16,54.04
C0375,2024-08-17,16.28
C0216,2024-09-16,20.5
C0195,2024-04-04,198.91
C0491,2024-08-18,101.27
C0190,2024-12-26,15.33
C0160,2024-03-27,84.91
C0075,2024-05-20,51.33
C0387,2024-03-24,55.19
C0047,2024-03-18,111.61
C0135,2024-05-19,90.68
C0281,2024-02-19,141.79
C0359,2024-09-26,173.48
C0127,2024-04-13,187.6
C0336,2024-08-04,377.61
C0267,2024-08-28,142.8
C0427,2024-08-27,208.13
C0314,2024-10-19,115.84
C0165,2024-09-06,100.04
C0133,2024-10-05,54.15
C0490,2024-05-20,35.8
C0225,2024-03-03,33.07
C0305,2024-09-10,169.43
C0263,2024-07-07,126.02
C0224,2024-02-03,150.97
C0227,2024-07-06,22.17
C0429,2024-01-22,176.14
C0172,2024-06-27,162.11
C0350,2024-01-13,38.2
C0083,2024-11-13,183.78
C0279,2024-12-19,93.2
C0292,2024-03-08,12.7
C0085,2024-05-12,34.11
C0489,2024-12-08,163.69
C0014,2024-08-10,111.71
C0106,2024-09-06,318.12
C0088,2024-05-04,172.78
C0136,2024-09-03,30.68
C0149,2024-12-28,89.74
C0067,2024-08-08,103.58
C0309,2024-12-14,66.14
C0488,2024-04-09,113.68
C0076,2024-05-14,56.61
C0172,2024-12-28,152.6
C0375,2024-07-26,70.81
C0286,2024-09-12,56.76
C0478,2024-03-18,190.62
C0095,2024-11-01,81.86
C0418,2024-06-27,123.88
C0131,2024-12-08,108.07
C0318,2024-11-27,313.17
C0108,2024-09-29,56.83
C0179,2024-02-27,14.85
C0497,2024-03-19,38.87
C0368,2024-04-30,201.15
C0069,2024-01-17,85.96
C0019,2024-11-10,22.6
C0160,2024-04-11,272.42
C0144,2024-02-26,117.72
C0384,2024-09-25,19.44
C0453,2024-07-05,105.92
C0349,2024-04-19,44.61
C0137,2024-02-20,168.38
C0475,2024-03-27,86.25
C0466,2024-02-11,216.02
C0225,2024-07-14,175.01
C0061,2024-09-19,23.36
C0198,2024-06-26,43.06
C0409,2024-09-02,92.18
C0316,2024-01-20,83.52
C0305,2024-09-02,197.16
C0396,2024-01-10,427.63
C0413,2024-09-20,66.17
C0273,2024-07-12,63.97
C0264,2024-11-05,60.62
C0349,2024-12-21,489.14
C0263,2024-05-17,46.78
C0362,2024-08-29,193.11
C0167,2024-04-28,44.62
C0244,2024-12-17,35.92
C0061,2024-02-15,32.46
C0294,2024-02-22,177.03
C0446,2024-03-20,80.19
C0486,2024-11-21,39.22
C0140,2024-04-17,13.1
C0264,2024-10-16,40.96
C0412,2024-06-13,21.3
C0370,2024-11-15,190.84
C0289,2024-09-24,154.09
C0254,2024-12-18,32.88
C0342,2024-12-23,73.46
C0369,2024-08-14,150.63
C0313,2024-04-27,400.78
C0351,2024-08-30,104.72
C0127,2024-05-03,17.37
C0309,2024-05-31,217.01
C0468,2024-04-25,44.1
C0250,2024-05-29,57.51
C0119,2024-03-10,167.02
C0098,2024-06-15,135.94
C0325,2024-01-02,276.68
C0364,2024-03-05,66.7
C0120,2024-04-18,40.87
C0433,2024-04-02,172.34
C0430,2024-04-21,49.44
C0303,2024-12-09,102.33
C0402,2024-05-15,89.99
C0302,2024-09-14,60.7
C0477,2024-06-15,235.44
C0448,2024-06-14,336.39
C0137,2024-12-11,133.72
C0403,2024-07-27,38.05
C0132,2024-07-06,83.57
C0307,2024-05-17,159.88
C0096,2024-06-19,118.17
C0241,2024-10-30,75.64
C0401,2024-12-25,61.9
C0249,2024-12-27,336.08
C0369,2024-01-21,142.4
C0386,2024-04-04,80.96
C0228,2024-05-04,189.66
C0486,2024-08-23,110.6
C0275,2024-12-18,112.4
C0491,2024-11-26,116.74
C0046,2024-09-17,48.31
C0123,2024-10-19,91.4
C0453,2024-10-01,50.57
C0272,2024-07-06,78.63
C0041,2024-04-16,52.85
C0364,2024-11-04,40.91
C0493,2024-01-24,13.24
C0490,2024-09-29,42.01
C0002,2024-08-05,99.24
C0431,2024-05-15,10.86
C0002,2024-07-11,31.26
C0360,2024-04-27,29.99
C0439,2024-02-03,71.52
C0119,2024-04-24,35.73
C0424,2024-11-28,425.03
C0046,2024-09-16,11.58
C0179,2024-01-10,175.96
C0125,2024-05-13,19.79
C0139,2024-11-13,331.68
C0322,2024-06-22,94.53
C0350,2024-05-22,68.51
C0397,2024-04-21,81.79
C0368,2024-04-19,79.54
C0381,2024-03-26,166.98
C0459,2024-11-20,90.94
C0416,2024-12-20,109.8
C0458,2024-04-21,48.29
C0290,2024-12-04,38.36
C0437,2024-04-18,110.66
C0489,2024-12-20,59.84
C0204,2024-11-07,183.01
C0490,2024-05-26,79.6
C0010,2024-03-10,69.49
C0218,2024-10-23,22.82
C0258,2024-01-03,151.66
C0150,2024-06-24,15.73
C0471,2024-04-16,26.73
C0275,2024-12-17,78.56
C0276,2024-08-23,50.76
C0012,2024-12-07,129.94
C0213,2024-05-25,69.42
C0124,2024-04-19,41.28
C0013,2024-12-12,14.33
C0123,2024-10-05,38.57
C0123,2024-01-30,49.63
C0211,2024-02-07,28.52
C0216,2024-12-25,23.89
C0214,2024-08-08,80.71
C0258,2024-09-22,110.32
C0463,2024-05-07,164.33
C0175,2024-05-12,325.39
C0013,2024-02-19,47.07
C0068,2024-01-16,57.98
C0356,2024-02-25,50.97
C0483,2024-02-17,87.91
C0110,2024-11-21,233.74
C0483,2024-02-07,184.48
C0317,2024-04-30,283.03
C0232,2024-02-05,113.19
C0003,2024-02-13,72.99
C0254,2024-08-15,168.58
C0396,2024-06-22,72.98
C0416,2024-10-03,68.84
C0440,2024-03-09,218.52
C0229,2024-03-07,297.22
C0483,2024-02-05,166.64
C0148,2024-01-27,51.65
C0247,2024-04-10,29.78
C0383,2024-10-08,78.03
C0277,2024-01-17,60.62
C0067,2024-05-07,52.71
C0095,2024-01-01,55.86
C0179,2024-06-29,77.93
C0318,2024-12-02,304.76
C0428,2024-01-27,38.75
C0090,2024-12-07,79.09
C0004,2024-03-22,72.06
C0117,2024-03-21,388.84
C0114,2024-09-19,29.63
C0421,2024-07-25,128.97
C0111,2024-02-12,85.53
C0127,2024-07-03,56.05
C0220,2024-12-17,29.14
C0069,2024-03-10,71.8
C0131,2024-02-25,87.98
C0088,2024-05-16,153.44
C0217,2024-06-24,655.11
C0099,2024-05-08,49.25
C0245,2024-05-23,62.19
C0458,2024-08-05,35.93
C0054,2024-09-13,45.04
C0052,2024-11-24,190.48
C0363,2024-05-29,202.65
C0432,2024-10-24,83.41
C0210,2024-01-25,64.34
C0151,2024-01-24,43.53
C0466,2024-03-06,173.77
C0415,2024-04-15,97.08
C0175,2024-02-08,31.29
C0366,2024-04-13,216.86
C0007,2024-10-08,93.04
C0434,2024-04-19,265.91
C0236,2024-12-21,12.99
C0114,2024-06-03,440.12
C0166,2024-11-16,105.36
C0070,2024-01-07,253.59
C0066,2024-05-17,51.42
C0212,2024-06-29,96.76
C0350,2024-03-27,19.9
C0247,2024-08-01,43.74
C0125,2024-01-04,77.01
C0175,2024-07-29,126.13
C0090,2024-09-15,92.07
C0080,2024-05-17,11.27
C0349,2024-05-05,45.25
C0355,2024-11-04,100.79
C0459,2024-12-10,130.97
C0019,2024-02-18,21.7
C0028,2024-02-17,17.35
C0002,2024-09-14,40.71
C0357,2024-05-13,82.87
C0132,2024-11-07,89.65
C0382,2024-02-01,61.36
C0413,2024-01-25,160.14
C0058,2024-07-31,195.92
C0313,2024-10-02,186.41
C0209,2024-02-26,118.37
C0053,2024-07-27,40.53
C0341,2024-10-19,129.22
C0251,2024-10-30,70.94
C0005,2024-07-09,37.12
C0278,2024-12-05,11.44
C0043,2024-04-14,92.7
C0241,2024-06-29,26.36
C0376,2024-10-18,228.54
C0213,2024-05-29,67.62
C0119,2024-09-09,39.61
C0408,2024-01-31,215.01
C0080,2024-10-15,51.81
C0233,2024-02-05,143.05
C0323,2024-12-11,177.76
C0008,2024-01-30,270.08
C0003,2024-11-20,81.78
C0022,2024-01-16,72.56
C0071,2024-10-30,225.41
C0443,2024-08-17,100.11
C0388,2024-07-26,60.48
C0064,2024-09-21,56.78
C0377,2024-06-23,121.17
C0475,2024-09-22,10.78
C0303,2024-06-11,21.25
C0366,2024-08-25,30.62
C0015,2024-11-04,55.15
C0275,2024-08-26,52.84
C0005,2024-08-07,114.15
C0452,2024-10-21,33.54
C0106,2024-10-21,72.5
C0167,2024-09-07,143.19
C0239,2024-01-12,88.85
C0365,2024-10-20,29.78
C0077,2024-03-05,44.0
C0356,2024-10-26,88.64
C0076,2024-02-17,17.89
C0382,2024-07-27,107.76
C0458,2024-03-24,73.38
C0303,2024-04-25,48.91
C0427,2024-02-16,289.87
C0090,2024-02-22,55.16
C0076,2024-07-22,395.99
C0001,2024-12-22,54.24
C0289,2024-02-27,280.93
C0492,2024-06-05,196.25
C0431,2024-10-15,68.13
C0328,2024-03-18,158.93
C0486,2024-10-30,99.93
C0466,2024-06-12,52.46
C0374,2024-08-07,73.31
C0209,2024-07-06,21.36
C0214,2024-03-26,69.95
C0331,2024-10-22,20.31
C0064,2024-05-25,47.1
C0381,2024-03-06,38.56
C0352,2024-04-03,80.75
C0433,2024-12-06,223.47
C0211,2024-01-08,97.27
C0267,2024-05-28,118.24
C0090,2024-08-23,11.07
C0409,2024-12-21,78.55
C0186,2024-09-27,61.44
C0010,2024-02-24,16.35
C0478,2024-06-20,57.83
C0149,2024-12-27,136.56
C0208,2024-10-12,15.22
C0185,2024-03-02,42.06
C0133,2024-11-18,25.61
C0212,2024-01-18,64.67
C0059,2024-03-28,81.49
C0067,2024-10-04,155.74
C0108,2024-03-14,69.05
C0261,2024-09-30,60.57
C0236,2024-08-02,57.08
C0377,2024-05-28,52.02
C0375,2024-04-16,60.83
C0008,2024-07-14,158.06
C0380,2024-04-27,14.49
C0060,2024-11-30,178.11
C0050,2024-02-21,32.99
C0007,2024-02-14,38.27
C0283,2024-04-16,367.29
C0417,2024-12-02,132.54
C0061,2024-10-08,138.13
C0038,2024-10-03,42.68
C0114,2024-06-24,259.92
C0484,2024-06-11,172.44
C0175,2024-12-02,14.88
C0172,2024-10-01,195.46
C0321,2024-03-06,119.31
C0086,2024-03-07,171.35
C0421,2024-07-23,102.38
C0423,2024-06-26,166.88
C0343,2024-01-17,120.24
C0449,2024-06-20,80.9
C0193,2024-05-28,63.85
C0034,2024-01-29,99.12
C0052,2024-10-05,81.6
C0075,2024-06-24,35.47
C0116,2024-10-06,92.71
C0233,2024-09-08,259.44
C0450,2024-11-17,41.53
C0072,2024-11-25,214.33
C0386,2024-08-20,101.69
C0496,2024-07-24,15.79
C0043,2024-03-31,96.49
C0469,2024-04-02,96.21
C0453,2024-03-23,59.09
C0281,2024-01-21,65.34
C0129,2024-06-23,82.0
C0282,2024-03-11,74.72
C0094,2024-10-05,137.89
C0131,2024-10-02,12.09
C0002,2024-08-11,45.39
C0386,2024-03-30,42.13
C0034,2024-01-14,117.83
C0430,2024-11-01,155.75
C0409,2024-01-03,240.49
C0451,2024-06-12,22.16
C0256,2024-12-25,33.16
C0390,2024-04-25,135.75
C0394,2024-05-21,28.95
C0045,2024-11-27,69.95
C0009,2024-05-31,90.95
C0017,2024-03-26,206.37
C0229,2024-05-07,35.67
C0396,2024-06-26,79.09
C0340,2024-11-02,41.73
C0355,2024-10-07,136.75
C0013,2024-08-24,72.05
C0049,2024-09-17,40.2
C0196,2024-09-08,182.05
C0312,2024-01-26,30.6
C0059,2024-12-21,24.89
C0002,2024-03-03,73.42
C0445,2024-08-16,147.14
C0017,2024-03-20,125.95
C0484,2024-11-24,47.36
C0125,2024-09-11,10.94
C0323,2024-07-22,200.98
C0216,2024-09-01,40.84
C0297,2024-11-15,167.24
C0382,2024-07-23,277.39
C0331,2024-06-13,114.26
C0129,2024-08-14,161.22
C0450,2024-07-14,431.79
C0466,2024-11-13,488.83
C0271,2024-01-09,95.69
C0200,2024-02-28,25.89
C0139,2024-04-28,304.65
C0321,2024-11-26,34.15
C0182,2024-05-13,150.83
C0422,2024-12-20,74.79
C0112,2024-04-16,41.66
C0116,2024-04-29,167.91
C0414,2024-07-28,87.12
C0102,2024-05-03,60.93
C0378,2024-12-21,55.45
C0427,2024-11-09,66.5
C0376,2024-12-13,20.04
C0104,2024-01-27,13.36
C0256,2024-09-29,18.21
C0339,2024-10-27,97.85
C0031,2024-02-14,76.96
C0083,2024-06-14,213.22
C0248,2024-09-17,63.57
C0163,2024-11-16,163.66
C0221,2024-05-31,24.02
C0461,2024-08-04,92.07
C0201,2024-05-14,108.14
C0195,2024-02-12,40.05
C0141,2024-07-28,39.02
C0026,2024-05-07,324.9
C0214,2024-03-11,100.64
C0066,2024-03-30,55.32
C0227,2024-03-19,111.16
C0329,2024-09-02,32.12
C0402,2024-06-05,166.85
C0017,2024-06-20,60.75
C0448,2024-08-27,11.22
C0078,2024-04-12,136.87
C0004,2024-04-15,258.2
C0099,2024-08-25,26.87
C0399,2024-03-26,22.6
C0335,2024-02-20,164.76
C0173,2024-04-15,133.87
C0075,2024-11-11,62.22
C0080,2024-12-26,55.83
C0242,2024-07-03,80.07
C0070,2024-12-07,84.99
C0139,2024-03-11,192.33
C0078,2024-05-28,18.18
C0455,2024-05-06,50.36
C0453,2024-12-22,55.65
C0488,2024-09-18,174.0
C0381,2024-04-12,10.5
C0141,2024-02-06,32.0
C0332,2024-10-22,156.3
C0441,2024-01-18,134.54
C0421,2024-10-14,28.86
C0460,2024-08-02,15.99
C0441,2024-10-15,142.58
C0157,2024-04-13,93.41
C0126,2024-08-01,285.12
C0295,2024-06-27,121.9
C0473,2024-01-31,172.91
C0062,2024-02-17,45.09
C0060,2024-11-29,475.98
C0410,2024-10-10,147.94
C0179,2024-09-28,357.13
C0220,2024-10-08,187.74
C0076,2024-06-12,63.5
C0461,2024-11-02,62.98
C0121,2024-07-03,52.09
C0450,2024-09-06,251.1
C0371,2024-05-23,96.71
C0479,2024-02-25,11.85
C0463,2024-06-14,150.34
C0157,2024-09-05,26.23
C0077,2024-01-22,305.34
C0251,2024-01-15,66.9
C0159,2024-07-23,213.95
C0167,2024-12-18,105.22
C0185,2024-12-12,19.63
C0155,2024-12-19,771.13
C0040,2024-02-17,233.92
C0107,2024-06-09,20.87
C0127,2024-07-28,10.31
C0254,2024-08-05,74.02
C0044,2024-03-20,217.55
C0044,2024-03-18,289.01
C0348,2024-10-14,11.23
C0115,2024-09-25,44.16
C0334,2024-11-07,50.18
C0181,2024-02-03,81.63
C0385,2024-09-05,81.83
C0409,2024-06-27,58.96
C0339,2024-12-27,28.18
C0211,2024-03-15,145.4
C0444,2024-10-23,36.66
C0492,2024-12-03,94.56
C0133,2024-11-25,89.85
C0421,2024-01-28,93.35
C0492,2024-11-12,46.2
C0113,2024-03-15,93.89
C0058,2024-01-15,16.23
C0164,2024-07-17,30.61
C0034,2024-06-10,187.3
C0286,2024-01-19,53.68
C0339,2024-12-13,67.79
C0400,2024-05-26,103.7
C0162,2024-06-23,44.73
C0255,2024-06-22,18.3
C0418,2024-12-15,305.4
C0366,2024-01-29,246.56
C0272,2024-01-14,237.8
C0305,2024-11-08,60.66
C0359,2024-10-21,56.78
C0035,2024-02-06,255.86
C0410,2024-05-02,280.87
C0493,2024-11-24,290.24
C0082,2024-02-13,15.55
C0056,2024-03-15,131.57
C0464,2024-10-28,50.45
C0266,2024-10-13,11.42
C0245,2024-02-25,37.46
C0020,2024-04-19,40.14
C0409,2024-05-15,285.43
C0443,2024-11-23,11.21
C0250,2024-12-26,42.72
C0203,2024-08-06,32.6
C0479,2024-08-28,381.19
C0257,2024-04-18,285.12
C0281,2024-08-07,33.33
C0068,2024-04-06,156.96
C0236,2024-01-08,83.24
C0080,2024-04-17,11.16
C0173,2024-12-11,107.59
C0042,2024-07-05,22.4
C0380,2024-02-08,151.53
C0003,2024-04-30,176.03
C0467,2024-06-27,244.1
C0228,2024-10-02,84.43
C0289,2024-04-18,30.79
C0309,2024-12-10,140.11
C0182,2024-11-04,103.79
C0218,2024-07-25,70.29
C0271,2024-08-01,219.86
C0019,2024-03-06,240.12
C0146,2024-06-13,31.34
C0005,2024-01-14,51.1
C0242,2024-08-18,32.65
C0282,2024-09-19,15.85
C0224,2024-09-14,98.78
C0408,2024-11-11,116.65
C0270,2024-04-04,13.26
C0205,2024-03-21,63.91
C0370,2024-07-26,35.01
C0435,2024-10-14,56.52
C0456,2024-10-09,185.97
C0096,2024-07-09,98.95
C0272,2024-02-18,41.3
C0209,2024-04-25,103.36
C0327,2024-11-08,33.74
C0147,2024-12-07,51.72
C0022,2024-04-14,122.45
C0289,2024-10-15,72.08
C0428,2024-05-26,43.53
C0014,2024-04-30,19.9
C0294,2024-08-28,20.82
C0453,2024-10-03,150.36
C0026,2024-01-02,38.69
C0294,2024-11-07,11.53
C0238,2024-01-13,25.72
C0193,2024-02-25,101.81
C0027,2024-11-15,513.62
C0447,2024-07-02,107.8
C0355,2024-02-10,14.03
C0259,2024-12-09,114.72
C0439,2024-06-07,90.62
C0473,2024-11-28,73.36
C0182,2024-07-15,60.68
C0348,2024-10-02,161.33
C0443,2024-06-26,83.25
C0280,2024-11-03,59.66
C0017,2024-10-21,37.47
C0293,2024-02-21,77.32
C0027,2024-09-08,55.61
C0034,2024-07-19,189.53
C0307,2024-05-19,63.03
C0277,2024-09-04,23.42
C0051,2024-03-19,52.25
C0063,2024-01-08,71.18
C0449,2024-09-12,25.07
C0456,2024-07-16,65.23
C0434,2024-01-15,153.82
C0377,2024-03-15,108.52
C0167,2024-04-24,62.92
C0457,2024-12-29,38.83
C0373,2024-08-19,50.51
C0290,2024-11-02,20.15
C0319,2024-04-04,64.97
C0012,2024-05-25,12.19
C0064,2024-08-15,123.94
C0499,2024-10-30,71.79
C0243,2024-06-29,435.5
C0154,2024-10-01,38.08
C0305,2024-10-25,28.89
C0371,2024-02-20,48.78
C0452,2024-08-31,32.96
C0138,2024-12-01,28.3
C0471,2024-09-09,109.25
C0406,2024-02-18,50.23
C0071,2024-09-19,94.49
C0076,2024-03-02,163.28
C0293,2024-05-04,47.84
C0160,2024-01-29,19.57
C0022,2024-04-15,139.13
C0476,2024-06-21,212.47
C0372,2024-10-11,74.05
C0368,2024-09-07,103.45
C0320,2024-04-17,57.74
C0212,2024-10-19,98.95
C0174,2024-05-02,70.1
C0443,2024-10-27,18.76
C0252,2024-05-25,64.31
C0280,2024-10-09,55.41
C0105,2024-10-26,51.01
C0146,2024-09-18,81.32
C0264,2024-07-20,164.8
C0012,2024-10-23,12.01
C0497,2024-03-25,39.16
C0244,2024-10-26,61.57
C0315,2024-01-09,11.18
C0311,2024-10-04,30.37
C0246,2024-08-22,41.62
C0012,2024-11-22,82.25
C0044,2024-11-16,270.65
C0147,2024-12-20,318.72
C0100,2024-04-14,15.55
C0395,2024-04-03,58.48
C0297,2024-12-04,397.58
C0132,2024-12-26,265.4
C0281,2024-04-25,14.98
C0404,2024-01-01,171.15
C0239,2024-02-27,56.96
C0336,2024-01-26,186.57
C0076,2024-08-04,134.9
C0261,2024-01-23,321.27
C0205,2024-11-05,16.12
C0414,2024-05-13,224.66
C0267,2024-02-22,392.9
C0035,2024-01-28,26.77
C0101,2024-09-19,144.13
C0138,2024-10-06,42.75
C0285,2024-09-06,39.92
C0077,2024-10-23,248.63
C0427,2024-12-16,248.88
C0345,2024-03-22,43.03
C0212,2024-02-17,15.5
C0439,2024-02-09,85.95
C0225,2024-04-17,18.37
C0032,2024-01-23,64.95
C0308,2024-02-18,39.28
